datetime_utc,price
2012-11-21T00:00:00+00:00,11.77000000
2012-11-22T00:00:00+00:00,12.42200000
2012-11-23T00:00:00+00:00,12.34500000
2012-11-26T00:00:00+00:00,12.24600000
2012-11-27T00:00:00+00:00,12.20000000
2012-11-28T00:00:00+00:00,12.34800000
2012-11-29T00:00:00+00:00,12.45000000
2012-11-30T00:00:00+00:00,12.56500000
2012-12-03T00:00:00+00:00,12.67900000
2012-12-04T00:00:00+00:00,13.41000000
2012-12-05T00:00:00+00:00,13.38000000
2012-12-06T00:00:00+00:00,13.29900000
2012-12-07T00:00:00+00:00,13.50000000
2012-12-10T00:00:00+00:00,13.43300000
2012-12-11T00:00:00+00:00,13.55700000
2012-12-12T00:00:00+00:00,13.69900000
2012-12-13T00:00:00+00:00,13.70000000
2012-12-14T00:00:00+00:00,13.60000000
2012-12-17T00:00:00+00:00,13.25000000
2012-12-18T00:00:00+00:00,13.29900000
2012-12-19T00:00:00+00:00,13.59900000
2012-12-20T00:00:00+00:00,13.52500000
2012-12-21T00:00:00+00:00,13.50000000
2012-12-24T00:00:00+00:00,13.38000000
2012-12-25T00:00:00+00:00,13.35000000
2012-12-26T00:00:00+00:00,13.46800000
2012-12-27T00:00:00+00:00,13.42200000
2012-12-28T00:00:00+00:00,13.42100000
2012-12-31T00:00:00+00:00,13.51000000
2013-01-01T00:00:00+00:00,13.30400000
2013-01-02T00:00:00+00:00,13.28000000
2013-01-03T00:00:00+00:00,13.39800000
2013-01-04T00:00:00+00:00,13.50000000
2013-01-07T00:00:00+00:00,13.58800000
2013-01-08T00:00:00+00:00,13.74300000
2013-01-09T00:00:00+00:00,13.77000000
2013-01-10T00:00:00+00:00,14.14000000
2013-01-11T00:00:00+00:00,14.13700000
2013-01-14T00:00:00+00:00,14.30000000
2013-01-15T00:00:00+00:00,14.25000000
2013-01-16T00:00:00+00:00,14.73000000
2013-01-17T00:00:00+00:00,15.50000000
2013-01-18T00:00:00+00:00,15.70500000
2013-01-21T00:00:00+00:00,16.80000000
2013-01-22T00:00:00+00:00,17.26100000
2013-01-23T00:00:00+00:00,17.50000000
2013-01-24T00:00:00+00:00,16.89600000
2013-01-25T00:00:00+00:00,17.40000000
2013-01-28T00:00:00+00:00,18.72100000
2013-01-29T00:00:00+00:00,19.52500000
2013-01-30T00:00:00+00:00,19.70000000
2013-01-31T00:00:00+00:00,20.41000000
2013-02-01T00:00:00+00:00,20.49900000
2013-02-04T00:00:00+00:00,20.43000000
2013-02-05T00:00:00+00:00,20.60000000
2013-02-06T00:00:00+00:00,21.18000000
2013-02-07T00:00:00+00:00,22.15000000
2013-02-08T00:00:00+00:00,22.66000000
2013-02-11T00:00:00+00:00,24.65000000
2013-02-12T00:00:00+00:00,25.17000000
2013-02-13T00:00:00+00:00,24.20000000
2013-02-14T00:00:00+00:00,27.22100000
2013-02-15T00:00:00+00:00,27.10000000
2013-02-18T00:00:00+00:00,26.95000000
2013-02-19T00:00:00+00:00,29.41800000
2013-02-20T00:00:00+00:00,29.64500000
2013-02-21T00:00:00+00:00,29.74800000
2013-02-22T00:00:00+00:00,30.24500000
2013-02-25T00:00:00+00:00,30.40000000
2013-02-26T00:00:00+00:00,31.10000000
2013-02-27T00:00:00+00:00,30.90100000
2013-02-28T00:00:00+00:00,33.38000000
2013-03-01T00:00:00+00:00,34.50000000
2013-03-04T00:00:00+00:00,36.15200000
2013-03-05T00:00:00+00:00,40.33000000
2013-03-06T00:00:00+00:00,41.02000000
2013-03-07T00:00:00+00:00,42.00000000
2013-03-08T00:00:00+00:00,44.18000000
2013-03-11T00:00:00+00:00,48.40000000
2013-03-12T00:00:00+00:00,44.29000000
2013-03-13T00:00:00+00:00,46.92000000
2013-03-14T00:00:00+00:00,47.17000000
2013-03-15T00:00:00+00:00,46.95000000
2013-03-18T00:00:00+00:00,51.60000000
2013-03-19T00:00:00+00:00,59.14000000
2013-03-20T00:00:00+00:00,64.48900000
2013-03-21T00:00:00+00:00,70.85000000
2013-03-22T00:00:00+00:00,69.86500000
2013-03-25T00:00:00+00:00,73.60000000
2013-03-26T00:00:00+00:00,78.50000000
2013-03-27T00:00:00+00:00,88.92000000
2013-03-28T00:00:00+00:00,86.18000000
2013-03-29T00:00:00+00:00,90.50000000
2013-04-01T00:00:00+00:00,104.00000000
2013-04-02T00:00:00+00:00,117.98000000
2013-04-03T00:00:00+00:00,135.00000000
2013-04-04T00:00:00+00:00,132.12000000
2013-04-05T00:00:00+00:00,142.32000000
2013-04-08T00:00:00+00:00,187.50000000
2013-04-09T00:00:00+00:00,230.00000000
2013-04-10T00:00:00+00:00,165.00000000
2013-04-11T00:00:00+00:00,124.90000000
2013-04-12T00:00:00+00:00,117.00000000
2013-04-15T00:00:00+00:00,82.38600000
2013-04-16T00:00:00+00:00,68.35600000
2013-04-17T00:00:00+00:00,93.07000000
2013-04-18T00:00:00+00:00,109.01000000
2013-04-19T00:00:00+00:00,118.48000000
2013-04-22T00:00:00+00:00,127.40000000
2013-04-23T00:00:00+00:00,143.48000000
2013-04-24T00:00:00+00:00,154.20000000
2013-04-25T00:00:00+00:00,141.71000000
2013-04-26T00:00:00+00:00,136.90000000
2013-04-29T00:00:00+00:00,142.47000000
2013-04-30T00:00:00+00:00,138.38000000
2013-05-01T00:00:00+00:00,117.50000000
2013-05-02T00:00:00+00:00,111.16000000
2013-05-03T00:00:00+00:00,94.00000000
2013-05-06T00:00:00+00:00,111.32000000
2013-05-07T00:00:00+00:00,109.70000000
2013-05-08T00:00:00+00:00,113.49000000
2013-05-09T00:00:00+00:00,112.20000000
2013-05-10T00:00:00+00:00,118.23000000
2013-05-13T00:00:00+00:00,117.17000000
2013-05-14T00:00:00+00:00,113.88000000
2013-05-15T00:00:00+00:00,114.89000000
2013-05-16T00:00:00+00:00,117.37000000
2013-05-17T00:00:00+00:00,122.90000000
2013-05-20T00:00:00+00:00,121.54000000
2013-05-21T00:00:00+00:00,122.78000000
2013-05-22T00:00:00+00:00,123.00000000
2013-05-23T00:00:00+00:00,125.36000000
2013-05-24T00:00:00+00:00,129.91000000
2013-05-27T00:00:00+00:00,129.70000000
2013-05-28T00:00:00+00:00,128.90000000
2013-05-29T00:00:00+00:00,131.89000000
2013-05-30T00:00:00+00:00,128.90000000
2013-05-31T00:00:00+00:00,127.40000000
2013-06-03T00:00:00+00:00,122.31000000
2013-06-04T00:00:00+00:00,121.50000000
2013-06-05T00:00:00+00:00,121.47000000
2013-06-06T00:00:00+00:00,119.70000000
2013-06-07T00:00:00+00:00,112.48000000
2013-06-10T00:00:00+00:00,106.15000000
2013-06-11T00:00:00+00:00,108.80000000
2013-06-12T00:00:00+00:00,108.92000000
2013-06-13T00:00:00+00:00,102.90000000
2013-06-14T00:00:00+00:00,99.55000000
2013-06-17T00:00:00+00:00,101.50000000
2013-06-18T00:00:00+00:00,105.43000000
2013-06-19T00:00:00+00:00,107.00000000
2013-06-20T00:00:00+00:00,109.64000000
2013-06-21T00:00:00+00:00,109.64000000
2013-06-24T00:00:00+00:00,102.13000000
2013-06-25T00:00:00+00:00,102.23000000
2013-06-26T00:00:00+00:00,104.13000000
2013-06-27T00:00:00+00:00,102.50000000
2013-06-28T00:00:00+00:00,95.39900000
2013-07-01T00:00:00+00:00,88.55800000
2013-07-02T00:00:00+00:00,89.85300000
2013-07-03T00:00:00+00:00,81.12900000
2013-07-04T00:00:00+00:00,80.42400000
2013-07-05T00:00:00+00:00,70.73000000
2013-07-08T00:00:00+00:00,77.76000000
2013-07-09T00:00:00+00:00,76.99900000
2013-07-10T00:00:00+00:00,85.58000000
2013-07-11T00:00:00+00:00,87.56000000
2013-07-12T00:00:00+00:00,92.87600000
2013-07-15T00:00:00+00:00,99.45000000
2013-07-16T00:00:00+00:00,97.10000000
2013-07-17T00:00:00+00:00,98.00000000
2013-07-18T00:00:00+00:00,89.89700000
2013-07-19T00:00:00+00:00,93.09700000
2013-07-22T00:00:00+00:00,91.67500000
2013-07-23T00:00:00+00:00,95.12000000
2013-07-24T00:00:00+00:00,93.92000000
2013-07-25T00:00:00+00:00,96.50000000
2013-07-26T00:00:00+00:00,96.83200000
2013-07-29T00:00:00+00:00,100.86000000
2013-07-30T00:00:00+00:00,105.00000000
2013-07-31T00:00:00+00:00,107.75000000
2013-08-01T00:00:00+00:00,104.47000000
2013-08-02T00:00:00+00:00,104.07000000
2013-08-05T00:00:00+00:00,107.05000000
2013-08-06T00:00:00+00:00,106.46000000
2013-08-07T00:00:00+00:00,106.30000000
2013-08-08T00:00:00+00:00,103.25000000
2013-08-09T00:00:00+00:00,102.14000000
2013-08-12T00:00:00+00:00,107.60000000
2013-08-13T00:00:00+00:00,107.69000000
2013-08-14T00:00:00+00:00,113.00000000
2013-08-15T00:00:00+00:00,110.80000000
2013-08-16T00:00:00+00:00,108.81000000
2013-08-19T00:00:00+00:00,118.50000000
2013-08-20T00:00:00+00:00,122.39000000
2013-08-21T00:00:00+00:00,123.84000000
2013-08-22T00:00:00+00:00,122.33000000
2013-08-23T00:00:00+00:00,118.52000000
2013-08-26T00:00:00+00:00,120.10000000
2013-08-27T00:00:00+00:00,131.30000000
2013-08-28T00:00:00+00:00,130.50000000
2013-08-29T00:00:00+00:00,129.00000000
2013-08-30T00:00:00+00:00,136.01000000
2013-09-02T00:00:00+00:00,144.00000000
2013-09-03T00:00:00+00:00,143.20000000
2013-09-04T00:00:00+00:00,135.22000000
2013-09-05T00:00:00+00:00,134.30000000
2013-09-06T00:00:00+00:00,125.70000000
2013-09-09T00:00:00+00:00,131.13000000
2013-09-10T00:00:00+00:00,132.81000000
2013-09-11T00:00:00+00:00,136.09000000
2013-09-12T00:00:00+00:00,140.90000000
2013-09-13T00:00:00+00:00,141.99000000
2013-09-16T00:00:00+00:00,138.75000000
2013-09-17T00:00:00+00:00,139.22000000
2013-09-18T00:00:00+00:00,141.00000000
2013-09-19T00:00:00+00:00,136.10000000
2013-09-20T00:00:00+00:00,134.34000000
2013-09-23T00:00:00+00:00,133.41000000
2013-09-24T00:00:00+00:00,135.50000000
2013-09-25T00:00:00+00:00,136.09000000
2013-09-26T00:00:00+00:00,136.89000000
2013-09-27T00:00:00+00:00,140.00000000
2013-09-30T00:00:00+00:00,141.32000000
2013-10-01T00:00:00+00:00,141.19000000
2013-10-02T00:00:00+00:00,124.15000000
2013-10-03T00:00:00+00:00,129.71000000
2013-10-04T00:00:00+00:00,138.49000000
2013-10-07T00:00:00+00:00,137.00000000
2013-10-08T00:00:00+00:00,137.00000000
2013-10-09T00:00:00+00:00,139.13000000
2013-10-10T00:00:00+00:00,140.10000000
2013-10-11T00:00:00+00:00,141.30000000
2013-10-14T00:00:00+00:00,149.02000000
2013-10-15T00:00:00+00:00,154.40000000
2013-10-16T00:00:00+00:00,151.99000000
2013-10-17T00:00:00+00:00,157.75000000
2013-10-18T00:00:00+00:00,165.01000000
2013-10-21T00:00:00+00:00,191.01000000
2013-10-22T00:00:00+00:00,200.30000000
2013-10-23T00:00:00+00:00,222.01000000
2013-10-24T00:00:00+00:00,199.00000000
2013-10-25T00:00:00+00:00,189.00000000
2013-10-28T00:00:00+00:00,206.90000000
2013-10-29T00:00:00+00:00,215.08000000
2013-10-30T00:00:00+00:00,205.99000000
2013-10-31T00:00:00+00:00,211.37000000
2013-11-01T00:00:00+00:00,213.87000000
2013-11-04T00:00:00+00:00,236.31000000
2013-11-05T00:00:00+00:00,254.10000000
2013-11-06T00:00:00+00:00,264.00000000
2013-11-07T00:00:00+00:00,308.00000000
2013-11-08T00:00:00+00:00,346.05000000
2013-11-11T00:00:00+00:00,362.20000000
2013-11-12T00:00:00+00:00,380.00000000
2013-11-13T00:00:00+00:00,441.00000000
2013-11-14T00:00:00+00:00,434.99000000
2013-11-15T00:00:00+00:00,438.06000000
2013-11-18T00:00:00+00:00,751.99000000
2013-11-19T00:00:00+00:00,649.98000000
2013-11-20T00:00:00+00:00,609.98000000
2013-11-21T00:00:00+00:00,773.81000000
2013-11-22T00:00:00+00:00,765.35000000
2013-11-25T00:00:00+00:00,828.02000000
2013-11-26T00:00:00+00:00,958.96000000
2013-11-27T00:00:00+00:00,1054.52000000
2013-11-28T00:00:00+00:00,1183.01000000
2013-11-29T00:00:00+00:00,1157.94000000
2013-12-02T00:00:00+00:00,1089.92000000
2013-12-03T00:00:00+00:00,1153.00000000
2013-12-04T00:00:00+00:00,1238.70000000
2013-12-05T00:00:00+00:00,1117.94000000
2013-12-06T00:00:00+00:00,909.84000000
2013-12-09T00:00:00+00:00,904.98000000
2013-12-10T00:00:00+00:00,1026.06000000
2013-12-11T00:00:00+00:00,879.12000000
2013-12-12T00:00:00+00:00,872.52000000
2013-12-13T00:00:00+00:00,870.25000000
2013-12-16T00:00:00+00:00,716.95000000
2013-12-17T00:00:00+00:00,680.46000000
2013-12-18T00:00:00+00:00,537.58000000
2013-12-19T00:00:00+00:00,687.66000000
2013-12-20T00:00:00+00:00,622.39000000
2013-12-23T00:00:00+00:00,672.45000000
2013-12-24T00:00:00+00:00,654.75000000
2013-12-26T00:00:00+00:00,773.81000000
2013-12-27T00:00:00+00:00,727.01000000
2013-12-30T00:00:00+00:00,761.33000000
2013-12-31T00:00:00+00:00,753.52000000
2014-01-02T00:00:00+00:00,808.87000000
2014-01-03T00:00:00+00:00,814.73000000
2014-01-06T00:00:00+00:00,938.70000000
2014-01-07T00:00:00+00:00,818.60000000
2014-01-08T00:00:00+00:00,829.53000000
2014-01-09T00:00:00+00:00,840.12000000
2014-01-10T00:00:00+00:00,865.20000000
2014-01-13T00:00:00+00:00,842.74000000
2014-01-14T00:00:00+00:00,839.07000000
2014-01-15T00:00:00+00:00,863.41000000
2014-01-16T00:00:00+00:00,841.33000000
2014-01-17T00:00:00+00:00,804.38000000
2014-01-20T00:00:00+00:00,880.20000000
2014-01-21T00:00:00+00:00,865.50000000
2014-01-22T00:00:00+00:00,846.60000000
2014-01-23T00:00:00+00:00,823.05000000
2014-01-24T00:00:00+00:00,802.18000000
2014-01-27T00:00:00+00:00,774.83000000
2014-01-28T00:00:00+00:00,819.61000000
2014-01-29T00:00:00+00:00,824.54000000
2014-01-30T00:00:00+00:00,816.73000000
2014-01-31T00:00:00+00:00,822.57000000
2014-02-03T00:00:00+00:00,824.00000000
2014-02-04T00:00:00+00:00,828.57000000
2014-02-05T00:00:00+00:00,822.23000000
2014-02-06T00:00:00+00:00,780.52000000
2014-02-07T00:00:00+00:00,725.37000000
2014-02-10T00:00:00+00:00,665.91000000
2014-02-11T00:00:00+00:00,653.42000000
2014-02-12T00:00:00+00:00,659.37000000
2014-02-13T00:00:00+00:00,614.82000000
2014-02-14T00:00:00+00:00,653.89000000
2014-02-17T00:00:00+00:00,626.49000000
2014-02-18T00:00:00+00:00,623.44000000
2014-02-19T00:00:00+00:00,624.06000000
2014-02-20T00:00:00+00:00,565.00000000
2014-02-21T00:00:00+00:00,567.67000000
2014-02-24T00:00:00+00:00,542.92000000
2014-02-25T00:00:00+00:00,535.10000000
2014-02-26T00:00:00+00:00,586.75000000
2014-02-27T00:00:00+00:00,581.40000000
2014-02-28T00:00:00+00:00,560.95000000
2014-03-03T00:00:00+00:00,663.57000000
2014-03-04T00:00:00+00:00,663.88000000
2014-03-05T00:00:00+00:00,662.38000000
2014-03-06T00:00:00+00:00,660.24000000
2014-03-07T00:00:00+00:00,629.33000000
2014-03-10T00:00:00+00:00,628.06000000
2014-03-11T00:00:00+00:00,635.69000000
2014-03-12T00:00:00+00:00,632.91000000
2014-03-13T00:00:00+00:00,637.51000000
2014-03-14T00:00:00+00:00,630.56000000
2014-03-17T00:00:00+00:00,623.36000000
2014-03-18T00:00:00+00:00,613.31000000
2014-03-19T00:00:00+00:00,614.40000000
2014-03-20T00:00:00+00:00,590.08000000
2014-03-21T00:00:00+00:00,580.99000000
2014-03-24T00:00:00+00:00,587.13000000
2014-03-25T00:00:00+00:00,582.55000000
2014-03-26T00:00:00+00:00,581.67000000
2014-03-27T00:00:00+00:00,511.14000000
2014-03-28T00:00:00+00:00,493.68000000
2014-03-31T00:00:00+00:00,453.37000000
2014-04-01T00:00:00+00:00,486.78000000
2014-04-02T00:00:00+00:00,439.41000000
2014-04-03T00:00:00+00:00,445.40000000
2014-04-04T00:00:00+00:00,446.35000000
2014-04-07T00:00:00+00:00,449.22000000
2014-04-08T00:00:00+00:00,448.35000000
2014-04-09T00:00:00+00:00,440.18000000
2014-04-10T00:00:00+00:00,375.33000000
2014-04-11T00:00:00+00:00,416.63000000
2014-04-14T00:00:00+00:00,456.56000000
2014-04-15T00:00:00+00:00,504.90000000
2014-04-16T00:00:00+00:00,530.48000000
2014-04-17T00:00:00+00:00,501.03000000
2014-04-18T00:00:00+00:00,479.62000000
2014-04-21T00:00:00+00:00,491.45000000
2014-04-22T00:00:00+00:00,485.23000000
2014-04-23T00:00:00+00:00,487.05000000
2014-04-24T00:00:00+00:00,492.95000000
2014-04-25T00:00:00+00:00,456.20000000
2014-04-28T00:00:00+00:00,442.18000000
2014-04-29T00:00:00+00:00,443.01000000
2014-04-30T00:00:00+00:00,445.87000000
2014-05-01T00:00:00+00:00,456.06000000
2014-05-02T00:00:00+00:00,445.73000000
2014-05-05T00:00:00+00:00,429.15000000
2014-05-06T00:00:00+00:00,427.24000000
2014-05-07T00:00:00+00:00,441.66000000
2014-05-08T00:00:00+00:00,437.75000000
2014-05-09T00:00:00+00:00,445.99000000
2014-05-12T00:00:00+00:00,439.23000000
2014-05-13T00:00:00+00:00,436.15000000
2014-05-14T00:00:00+00:00,443.79000000
2014-05-15T00:00:00+00:00,444.07000000
2014-05-16T00:00:00+00:00,446.87000000
2014-05-19T00:00:00+00:00,443.77000000
2014-05-20T00:00:00+00:00,482.60000000
2014-05-21T00:00:00+00:00,488.83000000
2014-05-22T00:00:00+00:00,520.13000000
2014-05-23T00:00:00+00:00,524.85000000
2014-05-26T00:00:00+00:00,579.64000000
2014-05-27T00:00:00+00:00,571.98000000
2014-05-28T00:00:00+00:00,567.92000000
2014-05-29T00:00:00+00:00,566.09000000
2014-05-30T00:00:00+00:00,608.79000000
2014-06-02T00:00:00+00:00,663.39000000
2014-06-03T00:00:00+00:00,663.00000000
2014-06-04T00:00:00+00:00,642.06000000
2014-06-05T00:00:00+00:00,657.20000000
2014-06-06T00:00:00+00:00,649.31000000
2014-06-09T00:00:00+00:00,642.47000000
2014-06-10T00:00:00+00:00,649.39000000
2014-06-11T00:00:00+00:00,627.24000000
2014-06-12T00:00:00+00:00,583.02000000
2014-06-13T00:00:00+00:00,588.44000000
2014-06-16T00:00:00+00:00,595.27000000
2014-06-17T00:00:00+00:00,607.94000000
2014-06-18T00:00:00+00:00,603.79000000
2014-06-19T00:00:00+00:00,593.09000000
2014-06-20T00:00:00+00:00,590.49000000
2014-06-23T00:00:00+00:00,586.68000000
2014-06-24T00:00:00+00:00,583.29000000
2014-06-25T00:00:00+00:00,563.32000000
2014-06-26T00:00:00+00:00,571.07000000
2014-06-27T00:00:00+00:00,587.30000000
2014-06-30T00:00:00+00:00,636.86000000
2014-07-01T00:00:00+00:00,643.79000000
2014-07-02T00:00:00+00:00,645.16000000
2014-07-03T00:00:00+00:00,637.92000000
2014-07-04T00:00:00+00:00,631.11000000
2014-07-07T00:00:00+00:00,617.25000000
2014-07-08T00:00:00+00:00,621.00000000
2014-07-09T00:00:00+00:00,622.08000000
2014-07-10T00:00:00+00:00,616.14000000
2014-07-11T00:00:00+00:00,630.52000000
2014-07-14T00:00:00+00:00,620.19000000
2014-07-15T00:00:00+00:00,619.35000000
2014-07-16T00:00:00+00:00,614.86000000
2014-07-17T00:00:00+00:00,622.86000000
2014-07-18T00:00:00+00:00,624.61000000
2014-07-21T00:00:00+00:00,619.96000000
2014-07-22T00:00:00+00:00,619.16000000
2014-07-23T00:00:00+00:00,618.20000000
2014-07-24T00:00:00+00:00,598.98000000
2014-07-25T00:00:00+00:00,599.41000000
2014-07-28T00:00:00+00:00,585.48000000
2014-07-29T00:00:00+00:00,582.24000000
2014-07-30T00:00:00+00:00,564.24000000
2014-07-31T00:00:00+00:00,584.22000000
2014-08-01T00:00:00+00:00,596.91000000
2014-08-04T00:00:00+00:00,586.17000000
2014-08-05T00:00:00+00:00,581.40000000
2014-08-06T00:00:00+00:00,582.45000000
2014-08-07T00:00:00+00:00,588.86000000
2014-08-08T00:00:00+00:00,591.44000000
2014-08-11T00:00:00+00:00,573.46000000
2014-08-12T00:00:00+00:00,566.86000000
2014-08-13T00:00:00+00:00,541.92000000
2014-08-14T00:00:00+00:00,509.66000000
2014-08-15T00:00:00+00:00,492.56000000
2014-08-18T00:00:00+00:00,453.56000000
2014-08-19T00:00:00+00:00,479.52000000
2014-08-20T00:00:00+00:00,509.42000000
2014-08-21T00:00:00+00:00,520.37000000
2014-08-22T00:00:00+00:00,512.95000000
2014-08-25T00:00:00+00:00,502.24000000
2014-08-26T00:00:00+00:00,508.65000000
2014-08-27T00:00:00+00:00,513.69000000
2014-08-28T00:00:00+00:00,506.46000000
2014-08-29T00:00:00+00:00,508.70000000
2014-09-01T00:00:00+00:00,480.33000000
2014-09-02T00:00:00+00:00,478.10000000
2014-09-03T00:00:00+00:00,476.67000000
2014-09-04T00:00:00+00:00,489.48000000
2014-09-05T00:00:00+00:00,481.90000000
2014-09-08T00:00:00+00:00,471.65000000
2014-09-09T00:00:00+00:00,472.93000000
2014-09-10T00:00:00+00:00,478.88000000
2014-09-11T00:00:00+00:00,474.81000000
2014-09-12T00:00:00+00:00,472.68000000
2014-09-15T00:00:00+00:00,474.27000000
2014-09-16T00:00:00+00:00,462.88000000
2014-09-17T00:00:00+00:00,450.09000000
2014-09-18T00:00:00+00:00,424.67000000
2014-09-19T00:00:00+00:00,395.98000000
2014-09-22T00:00:00+00:00,401.91000000
2014-09-23T00:00:00+00:00,434.71000000
2014-09-24T00:00:00+00:00,422.96000000
2014-09-25T00:00:00+00:00,410.34000000
2014-09-26T00:00:00+00:00,402.29000000
2014-09-29T00:00:00+00:00,376.62000000
2014-09-30T00:00:00+00:00,386.01000000
2014-10-01T00:00:00+00:00,381.64000000
2014-10-02T00:00:00+00:00,371.98000000
2014-10-03T00:00:00+00:00,359.93000000
2014-10-06T00:00:00+00:00,335.26000000
2014-10-07T00:00:00+00:00,327.94000000
2014-10-08T00:00:00+00:00,350.30000000
2014-10-09T00:00:00+00:00,356.39000000
2014-10-10T00:00:00+00:00,355.34000000
2014-10-13T00:00:00+00:00,389.67000000
2014-10-14T00:00:00+00:00,402.87000000
2014-10-15T00:00:00+00:00,390.72000000
2014-10-16T00:00:00+00:00,377.39000000
2014-10-17T00:00:00+00:00,378.33000000
2014-10-20T00:00:00+00:00,380.82000000
2014-10-21T00:00:00+00:00,382.89000000
2014-10-22T00:00:00+00:00,379.87000000
2014-10-23T00:00:00+00:00,355.00000000
2014-10-24T00:00:00+00:00,355.70000000
2014-10-27T00:00:00+00:00,350.85000000
2014-10-28T00:00:00+00:00,351.48000000
2014-10-29T00:00:00+00:00,335.60000000
2014-10-30T00:00:00+00:00,343.83000000
2014-10-31T00:00:00+00:00,340.06000000
2014-11-03T00:00:00+00:00,324.02000000
2014-11-04T00:00:00+00:00,326.71000000
2014-11-05T00:00:00+00:00,338.15000000
2014-11-06T00:00:00+00:00,348.08000000
2014-11-07T00:00:00+00:00,341.97000000
2014-11-10T00:00:00+00:00,367.23000000
2014-11-11T00:00:00+00:00,366.03000000
2014-11-12T00:00:00+00:00,417.31000000
2014-11-13T00:00:00+00:00,416.60000000
2014-11-14T00:00:00+00:00,392.68000000
2014-11-17T00:00:00+00:00,386.74000000
2014-11-18T00:00:00+00:00,376.29000000
2014-11-19T00:00:00+00:00,375.36000000
2014-11-20T00:00:00+00:00,356.19000000
2014-11-21T00:00:00+00:00,351.38000000
2014-11-24T00:00:00+00:00,378.39000000
2014-11-25T00:00:00+00:00,376.05000000
2014-11-26T00:00:00+00:00,366.69000000
2014-11-27T00:00:00+00:00,368.18000000
2014-11-28T00:00:00+00:00,378.57000000
2014-12-01T00:00:00+00:00,379.51000000
2014-12-02T00:00:00+00:00,380.63000000
2014-12-03T00:00:00+00:00,375.39000000
2014-12-04T00:00:00+00:00,369.32000000
2014-12-05T00:00:00+00:00,376.45000000
2014-12-08T00:00:00+00:00,364.96000000
2014-12-09T00:00:00+00:00,350.72000000
2014-12-10T00:00:00+00:00,346.43000000
2014-12-11T00:00:00+00:00,346.52000000
2014-12-12T00:00:00+00:00,353.17000000
2014-12-15T00:00:00+00:00,345.38000000
2014-12-16T00:00:00+00:00,329.29000000
2014-12-17T00:00:00+00:00,319.79000000
2014-12-18T00:00:00+00:00,311.72000000
2014-12-19T00:00:00+00:00,313.69000000
2014-12-22T00:00:00+00:00,329.02000000
2014-12-23T00:00:00+00:00,333.26000000
2014-12-24T00:00:00+00:00,322.14000000
2014-12-26T00:00:00+00:00,326.76000000
2014-12-29T00:00:00+00:00,313.03000000
2014-12-30T00:00:00+00:00,310.10000000
2014-12-31T00:00:00+00:00,316.89000000
2015-01-02T00:00:00+00:00,315.03000000
2015-01-05T00:00:00+00:00,270.93000000
2015-01-06T00:00:00+00:00,283.77000000
2015-01-07T00:00:00+00:00,294.92000000
2015-01-08T00:00:00+00:00,283.53000000
2015-01-09T00:00:00+00:00,290.18000000
2015-01-12T00:00:00+00:00,269.32000000
2015-01-13T00:00:00+00:00,219.91000000
2015-01-14T00:00:00+00:00,172.95000000
2015-01-15T00:00:00+00:00,207.25000000
2015-01-16T00:00:00+00:00,207.09000000
2015-01-19T00:00:00+00:00,214.53000000
2015-01-20T00:00:00+00:00,210.23000000
2015-01-21T00:00:00+00:00,226.69000000
2015-01-22T00:00:00+00:00,231.13000000
2015-01-23T00:00:00+00:00,234.02000000
2015-01-26T00:00:00+00:00,267.64000000
2015-01-27T00:00:00+00:00,262.18000000
2015-01-28T00:00:00+00:00,231.36000000
2015-01-29T00:00:00+00:00,231.79000000
2015-01-30T00:00:00+00:00,229.65000000
2015-02-02T00:00:00+00:00,231.91000000
2015-02-03T00:00:00+00:00,228.59000000
2015-02-04T00:00:00+00:00,224.43000000
2015-02-05T00:00:00+00:00,217.28000000
2015-02-06T00:00:00+00:00,223.97000000
2015-02-09T00:00:00+00:00,220.93000000
2015-02-10T00:00:00+00:00,220.68000000
2015-02-11T00:00:00+00:00,219.23000000
2015-02-12T00:00:00+00:00,222.00000000
2015-02-13T00:00:00+00:00,237.33000000
2015-02-16T00:00:00+00:00,236.16000000
2015-02-17T00:00:00+00:00,242.30000000
2015-02-18T00:00:00+00:00,234.49000000
2015-02-19T00:00:00+00:00,240.47000000
2015-02-20T00:00:00+00:00,242.17000000
2015-02-23T00:00:00+00:00,238.84000000
2015-02-24T00:00:00+00:00,238.83000000
2015-02-25T00:00:00+00:00,237.26000000
2015-02-26T00:00:00+00:00,236.28000000
2015-02-27T00:00:00+00:00,254.38000000
2015-03-02T00:00:00+00:00,269.11000000
2015-03-03T00:00:00+00:00,282.75000000
2015-03-04T00:00:00+00:00,272.07000000
2015-03-05T00:00:00+00:00,275.10000000
2015-03-06T00:00:00+00:00,273.11000000
2015-03-09T00:00:00+00:00,288.33000000
2015-03-10T00:00:00+00:00,292.31000000
2015-03-11T00:00:00+00:00,295.27000000
2015-03-12T00:00:00+00:00,294.06000000
2015-03-13T00:00:00+00:00,288.96000000
2015-03-16T00:00:00+00:00,290.50000000
2015-03-17T00:00:00+00:00,284.29000000
2015-03-18T00:00:00+00:00,254.14000000
2015-03-19T00:00:00+00:00,260.17000000
2015-03-20T00:00:00+00:00,260.76000000
2015-03-23T00:00:00+00:00,266.65000000
2015-03-24T00:00:00+00:00,248.07000000
2015-03-25T00:00:00+00:00,246.26000000
